# x_m,y_m,w_tr_right_m,w_tr_left_m
0.0902717788135665,-12.0294545830839610,0.0896171804738526,-12.0143704763273398
0.1289924282411474,-12.1215871654357024,0.1284083224736788,-12.1082376755315231
0.1677227251803327,-12.2137156686994004,0.1672081906238706,-12.2021402903623777
0.2068406592263728,-12.3056802741672850,0.2063586755776997,-12.2974659054054101
0.2459462768504015,-12.3976500781015240,0.2454974724256508,-12.3927558497455905
0.2845517463155858,-12.4898309825788978,0.2841616359239295,-12.4865972698034007
0.3231314190949174,-12.5820225131614958,0.3228058473141250,-12.5804200483540729
0.3606518944723229,-12.6746503456436805,0.3606308363760912,-12.6734774171135331
0.3981917901261131,-12.7672702109144360,0.3984476288177805,-12.7665546451641578
0.4365344779000103,-12.8595607289385931,0.4359255907485497,-12.8604528132540494
0.4747609586654040,-12.9518959497327337,0.4732880641904656,-12.9542669356881319
0.5081555368505295,-13.0460899175371079,0.5058485111929447,-13.0445864287845250
0.5410061800140472,-13.1404239181777900,0.5379112792272206,-13.1344126452628398
0.5572478089956153,-13.2390338107389276,0.5547774581238591,-13.2091766980270524
0.5735389922044941,-13.3376350057425004,0.5716490339726077,-13.2840100254833864
0.5918488681795264,-13.4358818879559987,0.5887404656999562,-13.3616653991597119
0.6101397873184450,-13.5341322327388376,0.6058387630928102,-13.4393224641740350
0.6277441068486150,-13.6325079886788743,0.6231857287350259,-13.5170407879343539
0.6453541994803255,-13.7308827051537996,0.6405295477072196,-13.5948267033673194
0.6631687923553624,-13.8292206007159439,0.6577619023684724,-13.6750069147271116
0.6809797600189522,-13.9275591502540017,0.6750020480546549,-13.7553046731420601
0.6986495293704182,-14.0259231714912396,0.6925456462665919,-13.8401807702354578
0.7163180722535432,-14.1242874127403226,0.7100941241427429,-13.9251440488633804
0.7339401881581821,-14.2226599823618258,0.7278273178063958,-14.0134075147786792
0.7515616890085057,-14.3210326620845958,0.7455624955750053,-14.1017703822580813
0.7691598153383710,-14.4194095260952562,0.7633730772563355,-14.1939109061756614
0.7867569314256445,-14.5177865706081715,0.7811873506912206,-14.2861354159727156
0.8043145181599578,-14.6161706779170313,0.7991460771817503,-14.3816461735487522
0.8218721996243749,-14.7145547683185818,0.8171039824109690,-14.4772127307910914
0.8394334357420691,-14.8129382242901659,0.8350310706233021,-14.5748731152181019
0.8569947421075947,-14.9113216677216585,0.8529578198012073,-14.6725878818640894
0.8745587049612337,-15.0097046369377267,0.8708717480719299,-14.7723591634974856
0.8921227023717565,-15.1080875999842394,0.8887837004724268,-14.8721700277696414
0.9096879957444425,-15.2064703316581742,0.9066215532200788,-14.9734653315313757
0.9272532272063444,-15.3048530743848996,0.9244581122056144,-15.0748034145577741
0.9448160993859973,-15.4032362383088923,0.9422453687950295,-15.1777717201928777
0.9623789005733516,-15.5016194149050186,0.9600320838886496,-15.2807768800539741
0.9799389268395660,-15.6000030868248238,0.9777976331916222,-15.3852225844934178
0.9974987114883058,-15.6983868018576036,0.9955619481585238,-15.4896946520575991
1.0150491390002501,-15.7967721865295250,1.0132784609062702,-15.5951876861931602
1.0325996767953847,-15.8951575515259602,1.0309951531956376,-15.7007092140330098
1.0501547291904556,-15.9935421110782610,1.0487191952777513,-15.8073971723618545
1.0677102284251245,-16.0919265908541860,1.0664447113023612,-15.9140993465851004
1.0852846744392681,-16.1903076879724352,1.0842327250634338,-16.0214042995626613
1.1028580438880520,-16.2886889771645080,1.1020180873847316,-16.1286789863964479
1.1203899882602464,-16.3870776571506944,1.1197014251566297,-16.2347890645864297
1.1379201715451599,-16.4854666503093874,1.1373801698678845,-16.3408768440991139
1.1553831421661462,-16.5838675958332189,1.1548836184170810,-16.4461135848703783
1.1728453040667828,-16.6822686847366128,1.1723853892375682,-16.5513525049045001
1.1902747652932739,-16.7806755712042168,1.1898193209591166,-16.6566795436123876
1.2077040634861997,-16.8790824865416873,1.2072528682207802,-16.7620212705455351
1.2251264617307838,-16.9774906237169283,1.2246701442726842,-16.8679846363119772
1.2425494286782677,-17.0758986601298552,1.2420886784149312,-16.9739603389196922
1.2599979575846332,-17.1743021674956893,1.2595637609827717,-17.0804905557198765
1.2774466215788118,-17.2727056509039869,1.2770397004841398,-17.1870040445161614
1.2949012075919388,-17.3711080840548178,1.2945532064873699,-17.2927842061994994
1.3123555109698324,-17.4695105673208850,1.3120655258761238,-17.3985357398144984
1.3297976105837090,-17.5679152144873392,1.3295266090376217,-17.5030511565229432
1.3472396451352555,-17.6663198731849995,1.3469873384394726,-17.6075434936347399
1.3646787900967603,-17.7647250440141065,1.3644323564403027,-17.7110108048514441
1.3821179728559201,-17.8631302081444474,1.3818772707656148,-17.8144571606986943
1.3995588680874533,-17.9615350687785487,1.3993174879355006,-17.9169541060296140
1.4169999542748426,-18.0599398955593351,1.4167575832017976,-18.0194257877206283
1.4344498834158317,-18.1583431546307104,1.4341920332483034,-18.1207275383075910
1.4518997340032795,-18.2567464276305067,1.4516259345887386,-18.2219860919285530
1.4693459097362045,-18.3551503522229211,1.4690341666220015,-18.3212238255728082
1.4867928360337415,-18.4535541436053272,1.4864414187844228,-18.4204042455900385
1.5042749336501755,-18.5519516927913912,1.5038027543804371,-18.5168989596450650
1.5217544113647958,-18.6503497056959020,1.5211637563860918,-18.6133599841063599
1.5391087356224340,-18.7487698705629384,1.5385088226851269,-18.7082116470651023
1.5564755760430782,-18.8471877879123966,1.5558702985610089,-18.8030654352037523
1.5744477915490800,-18.9454969985322563,1.5740254640828251,-18.8980220129086760
1.5924739071880969,-19.0437955951447080,1.5922278546857145,-18.9930101595272021
1.6131162266521248,-19.1415790092293001,1.6127224555454236,-19.0895305975874088
1.6338050795664278,-19.2393520219562433,1.6332631223171312,-19.1860509305488662
1.6567611018214721,-19.3366182672066884,1.6560481793654971,-19.2825661429645479
1.6797532096758767,-19.4338756367782963,1.6788719496575144,-19.3790615729807882
1.7045343346141373,-19.5306929764943220,1.7036150078508603,-19.4745762502538540
1.7293681696701635,-19.6274960413350676,1.7284072487813309,-19.5700857271340176
1.7568302692702498,-19.7235873235018104,1.7556518698172521,-19.6653358988017253
1.7843367387853899,-19.8196653505103946,1.7829426009069904,-19.7605664295864720
1.8140837280581310,-19.9150740401151758,1.8125617224494870,-19.8548051670295251
1.8438849631565797,-20.0104649280417846,1.8422347378405874,-19.9490347429733710
1.8764539851625839,-20.1049475202398540,1.8746575811975559,-20.0427968713812845
1.9090835253506655,-20.1994081007652326,1.9071372812475382,-20.1365481317948927
1.9448252012089213,-20.2927367353300738,1.9425408256091479,-20.2297405077285504
1.9806130561523949,-20.3860469862679459,1.9779919704687776,-20.3228940101177145
2.0187922629910031,-20.4784052538354402,2.0159080740994995,-20.4140344729708403
2.0570261870438218,-20.5707398695429227,2.0538787668942202,-20.5051459972195076
2.0981429881107418,-20.6618283435279331,2.0947255901422590,-20.5947328378963732
2.1393265385391982,-20.7528850812434946,2.1356301809666167,-20.6842893592155619
2.1840183836811979,-20.8422737852317361,2.1795709908341396,-20.7722523185918106
2.2287468822895309,-20.9316436486507342,2.2235492715485958,-20.8601342834346504
2.2754251382718529,-21.0200113002057165,2.2695207896680607,-20.9437077965929888
2.3221645092110337,-21.1083451451122492,2.3155628175469731,-21.0272637578212098
